data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6314970,144,SRI3481,3481,"25 June 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Central,Kandy,Yatinuwara,Peradeniya,7.2622,80.5841,1,"World Socialist Web Site",International,"Assumed on June 25, the students of Peradeniya university protested against the installation of CCTV cameras that they claimed could be used to victimize student activists. The news article was published on June 29, 2019. [size=no report]",0,1572403786,LKA
6314975,144,SRI3480,3480,"25 June 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","SEP: Socialist Equality Party; IYSSE: International Youth and Students for Social Equality; Students (Sri Lanka); Teachers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Central,Kandy,Yatinuwara,Peradeniya,7.2622,80.5841,1,"World Socialist Web Site",International,"Assumed on June 25, the members of Socialist Equality Party (SEP) and International Youth and Student for Social Equality (IYSSE), along with the academics and non-academic university workers, held a demonstration by chanting slogans at Peradeniya University in Peradeniya locality (Yatinuwara, Kandy district). The protesters were demanding freedom for Julian Assange, the WikiLeaks founder, and Chelsea Manning, the whistleblower. The news article was published on June 29, 2019. [size=no report]",0,1572403786,LKA
5545093,144,SRI3475,3475,"24 June 2019",2019,1,Protests,"Protest with intervention","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,"Police Forces of Sri Lanka (2015-)",,1,16,"Southern Asia","Sri Lanka",Eastern,Ampara,Lahugala,Hulannuge,6.914,81.6639,1,"Hiru News",National,"On June 24, police tried to disperse a group of protesting farmers who had obstructed the Siyambalanduwa - Pottuvil road section at Hulannuge locality (Lahugala, Ampara district). The protesters were expressing dissatisfaction over the shortage of water, which allegedly destroyed more than 186 acres of paddy fields in Ampara - Hulannuge area. [size=no report]",0,1562070144,LKA
5545094,144,SRI3474,3474,"24 June 2019",2019,1,Protests,"Protest with intervention","Protesters (Sri Lanka)","Government of Sri Lanka (2015-); GMOA: Government Medical Officers' Association; Health Workers (Sri Lanka)",6,"Rioters (Sri Lanka)","UNP: United National Party",5,56,"Southern Asia","Sri Lanka",Western,Kalutara,Kalutara,Kalutara,6.5831,79.9593,2,"Hiru News",National,"On June 24, some rioters representing the United National Party torched documents, and threatened the doctors associated with the Government Medical Officers' Association inside the premises of Kalutara-Nagoda Hospital complex in Kalutara area (Kalutara, Kalutara district). The incident occurred when the doctors were protesting and collecting signatures for a public petition against the Health Minister. [size=no report]",0,1562070144,LKA
5545095,144,SRI3471,3471,"24 June 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Southern,Galle,Karandeniya,Mahaedanda,6.2796,80.0997,1,"News1st (Sri Lanka)",National,"As reported on June 24, a group of farmers staged a protest along the Elpitiya-Ambalangoda route in Mahaedanda junction (Karandeniya, Galle district), demanding an increase on the prices of cinnamon. [size=no report]",0,1562070144,LKA
5545098,144,SRI3476,3476,"24 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2015-); GMOA: Government Medical Officers' Association; Health Workers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Kalutara,Kalutara,Katukurunda,6.5573,79.9715,1,"Sunday Times (Sri Lanka)",National,"On June 24, the government doctors associated with the Government Medical Officers' Association (GMOA) protested at the National Institute of Health Sciences by halting their work in Katukurunda locality (Kalutara, Kalutara district). The protest was launched over a dissatisfaction relating to the obstruction created during a public signature campaign organized by the GMOA against the Health Minister, Dr. Rajitha Senaratne. [size=no report]",0,1562070144,LKA
5545099,144,SRI3477,3477,"24 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Western,Gampaha,Biyagama,Biyagama,6.9689,79.977,2,"Hiru News",National,"On June 24, a group of residents engaged in a protest in front of the Sapugaskanda Divisional Secretariat- Biyagama office in Sapugaskanda locality near Biyagama area (Biyagama, Gampaha district). The protesters were expressing dissatisfaction over the cut in their Samurdhi entitlements by the authorities. [size=no report]",0,1562070144,LKA
5545100,144,SRI3478,3478,"24 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Western,Kalutara,Kalutara,Kalutara,6.5831,79.9593,2,"Island (Sri Lanka)",National,"On June 24, the supporters of the Health Minister started a protest in front of the Nagoda Hospital in Kalutara area (Kalutara, Kalutara district), pledging solidarity with the Health Minister. The protesters were expressing dissatisfaction with the strike launched by the Government Medical Officers' Association (GMOA) against the Health Minister. [size=no report]",0,1562070144,LKA
5545101,144,SRI3479,3479,"24 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Maharagama,Maharagama,6.848,79.9265,1,"Lanka Views",National,"On June 24, members of the people's movement organized a protest march in front of the Maharagama Hope (Apeksha) Hospital in Maharagama locality (Maharagama, Colombo district). The protesters were demanding the authorities to address the shortage of essential medicines for patients receiving treatment at the hospital. [size=no report]",0,1562070144,LKA
5575621,144,SRI3472,3472,"24 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2015-); GMOA: Government Medical Officers' Association; Health Workers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Kalutara,Panadura,Panadura,6.7132,79.9026,1,"Island (Sri Lanka); Ada Derana",National,"On June 24, the government doctors associated with the Government Medical Officers' Association (GMOA) protested by halting their work at Base hospital in Panadura town (Pandura, Kalutara district). The protest was launched over a dissatisfaction relating to the obstruction created by some rioters during a public signature campaign organized by the GMOA against the Health Minister, Dr. Rajitha Senaratne. [size=no report]",0,1563305285,LKA
5575622,144,SRI3473,3473,"24 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2015-); GMOA: Government Medical Officers' Association; Health Workers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Kalutara,Horana,Horana,6.7159,80.0626,1,"Island (Sri Lanka); Ada Derana",National,"On June 24, the government doctors associated with the Government Medical Officers' Association (GMOA) protested by halting their work at Base hospital in Horana town (Horana, Kalutara district). The protest was launched over a dissatisfaction relating to the obstruction created by some rioters during a public signature campaign organized by the GMOA against the Health Minister, Dr. Rajitha Senaratne. [size=no report]",0,1563305285,LKA
5545092,144,SRI3470,3470,"23 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Southern,Galle,Hikkaduwa,Hikkaduwa,6.1407,80.1012,1,"News1st (Sri Lanka)",National,"On June 23, a protest rally was staged by the members of the Southern Provincial Co-operatives along the Hikkaduwa- Seenigama area in Hikkaduwa locality (Hikkaduwa, Galle district). The protesters were against the Co-operatives Act number 6 of 2019, which was recently approved by the Southern Provincial Council. The protesters claimed that the Act was formed in an arbitrary manner despite the continuous request from co-operative members to discuss the Act before it was established. [size=no report]",0,1562070144,LKA
5237128,144,SRI3467,3467,"22 June 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Central,Kandy,Medadumbara,Teldeniya,7.2969,80.7686,2,"News1st (Sri Lanka)",National,"As reported on June 22, a group of locals staged a protest in Teldeniya town (Medadumbara, Kandy district), demanding solution for their prevailing drinking water issues. The protesters urged the officials to provide them with drinking water through a proper mechanism under the Kotagala water proposal scheme. [size=no report]",0,1561465335,LKA
5575620,144,SRI3469,3469,"22 June 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Muslim Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Ampara,Kalmunai,Kalmunai,7.409,81.8347,2,"Morning (Sri Lanka); Daily News (Sri Lanka)",National,"As reported on June 22, the Muslim organizations from Kalmunai launched a protest close to a private bus stand in Kulmunai area (Kalmunai, Ampara). The protesters were opposing the move to upgrade the Kalmunai North Sub-divisional Secretariat to an independent entity. [size=no report]",0,1563305285,LKA
5237126,144,SRI3465,3465,"21 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2015-)",6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Ampara,Kalmunai,Kalmunai,7.409,81.8347,1,"Hiru News",National,"On June 21, residents, along with the divisional councilor, continued their protest by staging a hunger strike in front of the Kalmunai Divisional Secretariat in Kalmunai town (Kalmunai, Ampara district). The protesters demanded for the Kalmunei North, Sub Divisional Office to be converted into a fully-fledged Divisional Office. [size=no report]",0,1561465335,LKA
5237127,144,SRI3466,3466,"21 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Gampaha,Negombo,Negombo,7.2083,79.8358,1,"News1st (Sri Lanka)",National,"On June 21, several employees of small and medium tourism industry engaged in a protest in Ethukala locality in Negombo city (Negombo, Gampaha district). The protestors claimed that the concessionary loan scheme introduced by the government named 'Sancharaka Poddo' was dysfunctional, and also expressed dissatisfaction over their jobs being at risk due to the declining trend in the tourism sector following the Easter bombing. [size=no report]",0,1561465335,LKA
5237123,144,SRI3462,3462,"20 June 2019",2019,1,Riots,"Mob violence","Rioters (Sri Lanka)",,5,"Civilians (Sri Lanka)","Buddhist Group (Sri Lanka)",7,57,"Southern Asia","Sri Lanka",Southern,Matara,Weligama,Weligama,5.975,80.4296,1,"Hiru News",National,"On June 20, a group vandalized a shrine and damaged a Buddha statue near the Weligama Rest House along the Galle - Matara main road in Weligama locality (Weligama, Matara district). The police reported that there had been dispute regarding the ownership of the place among several factions. [size=no report]",0,1561465335,LKA
5237124,144,SRI3463,3463,"20 June 2019",2019,2,"Violence against civilians",Attack,"Police Forces of Sri Lanka (2015-) Prison Guards",,1,"Civilians (Sri Lanka)","Prisoners (Sri Lanka); Women (Sri Lanka)",7,17,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Welikada,6.9081,79.8871,1,Lankadeepa,National,"As reported on June 20, two female prison officers allegedly assaulted a suspect detained at the Welikada Women's Prison in Welikada locality (Colombo, Colombo district). The officers were released on bail on 20 June 2019.",0,1561465335,LKA
5237125,144,SRI3464,3464,"20 June 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Sri Lanka (2015-)",,1,"Civilians (Sri Lanka)","Labour Group (Sri Lanka)",7,17,"Southern Asia","Sri Lanka",Western,Gampaha,Gampaha,Gampaha,7.0897,79.9925,2,"Ada Derana",National,"On June 20, a three-wheeler driver was shot by the police for allegedly failing to stop at a checkpoint in the Land Kachcheri locality near Gampaha area (Gampaha, Gampaha district). The driver has been hospitalized following the incident.",0,1561465335,LKA
5575619,144,SRI3461,3461,"20 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Kaduwela,"Battaramulla South",6.8964,79.9181,1,"Hiru News; Ada Derana",National,"On June 20, sugarcane farmers and workers from the Pelawatta and Sevenagala sugar factories staged a protest near the parliament roundabout in Battaramulla locality (Kaduwela; Colombo district). The protesters were against the privatization of the two factories, and demanded the government to cancel the draft bill, which would privatize the factories. [size=no report]",0,1563305285,LKA
5237116,144,SRI3455,3455,"19 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Uva,Moneragala,Moneragala,Monaragala,6.8714,81.3487,1,"Lanka Views",National,"On June 19 , farmers of Siyambalanduwa, Etimale and Okkampitiya areas staged a protest march to the District Secretariat in Monaragala town (Monaragala, Moneragala district). The protesters were demanding compensation for the damage caused to the farmers by the army caterpillars. [size=no report]",0,1561465335,LKA
5237117,144,SRI3456,3456,"19 June 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2015-)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Thimbirigasyaya,Narahenpita,6.8928,79.8757,1,"News1st (Sri Lanka)",National,"Assumed on June 19, state employees demonstrated by organizing a protest in front of the Narahenpita Divisional Secretariat's office in Narahenpita locality (Thimbirigasyaya, Colombo district). The protesters expressed dissatisfaction over the allegations raised by Minister Daya Gamage against Colombo District Secretary, Sunil Kannangara. The Minister had criticized the manner in which the Colombo District Secretary served in Ampara district. [size=no report]",0,1561465335,LKA
5237118,144,SRI3457,3457,"19 June 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2015-)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Homagama,Homagama,6.844,80.0024,1,"News1st (Sri Lanka)",National,"Assumed on June 19, state employees demonstrated by organizing a protest opposite the Homagama Divisional Secretariat's office in Homagama locality (Homagama, Colombo district). The protesters expressed dissatisfaction over the allegations raised by Minister Daya Gamage against Colombo District Secretary, Sunil Kannangara. The Minister had criticized the manner in which the Colombo District Secretary served in Ampara district. [size=no report]",0,1561465335,LKA
5237119,144,SRI3458,3458,"19 June 2019",2019,2,"Violence against civilians","Sexual violence","Police Forces of Sri Lanka (2015-)",,1,"Civilians (Sri Lanka)",,7,17,"Southern Asia","Sri Lanka","North Western",Kurunegala,"Kuliyapitiya West",Kuliyapitiya,7.4688,80.0401,2,"Hiru News",National,"As reported on June 19, a police officer of the Kuliyapitiya Police team sexually abused a seven year old child near Kuliyapitiya area (Kuliyapitiya, Kurunegala district). The officer was taken into custody. The gender of the victim was not disclosed.",0,1561465335,LKA
